64.215.22.89 - - [19/Aug/2016:09:43:27 -0300] "GET /themes/wp_santorini5/panel/scripts/modernizr-2.6.2.js?ver=3.9.2 HTTP/1.1" 200 4105 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:27 -0300] "GET /themes/wp_santorini5/js/jquery.js?ver=1.11.0 HTTP/1.1" 200 33436 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:27 -0300] "GET /themes/wp_santorini5/panel/scripts/jquery.fitvids.js?ver=1.1 HTTP/1.1" 200 1204 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:27 -0300] "GET /vcms-content/plugins/sitepress-multilingual-cms/res/flags/en.png HTTP/1.1" 200 600 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:27 -0300] "GET /upload/parktower_logo.png HTTP/1.1" 200 6182 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:27 -0300] "GET /vcms-content/plugins/socials-ignited/images/round/dark/32/facebook.png HTTP/1.1" 200 3258 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /upload/logo_grey.png HTTP/1.1" 200 4719 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /upload/standard.jpg HTTP/1.1" 200 70179 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /upload/luxo-home.jpg HTTP/1.1" 200 96333 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /upload/o-hotel.jpg HTTP/1.1" 200 126345 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /vcms-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20 HTTP/1.1" 200 5872 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /js/script.js HTTP/1.1" 200 762 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /upload/lazer.jpg HTTP/1.1" 200 313173 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /vcms-content/plugins/contact-form-7/includes/js/scripts.js?ver=3.9.3 HTTP/1.1" 200 2728 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /themes/wp_santorini5/js/jquery.ui.core.min.js?ver=1.10.4 HTTP/1.1" 200 1909 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /themes/wp_santorini5/js/jquery.ui.datepicker.min.js?ver=1.10.4 HTTP/1.1" 200 10800 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /upload/oferta.jpg HTTP/1.1" 200 571847 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /themes/wp_santorini5/panel/scripts/jquery.ui.datepicker.localize.js?ver=1.0 HTTP/1.1" 200 541 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:28 -0300] "GET /themes/wp_santorini5/js/superfish.min.js?ver=3.9.2 HTTP/1.1" 200 1789 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:29 -0300] "GET /themes/wp_santorini5/js/jquery.flexslider-min.js?ver=3.9.2 HTTP/1.1" 200 6525 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:29 -0300] "GET /themes/wp_santorini5/js/jquery.mmenu.min.all.js?ver=3.9.2 HTTP/1.1" 200 3945 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:29 -0300] "GET /themes/wp_santorini5/js/jquery.dropkick-min.js?ver=3.9.2 HTTP/1.1" 200 2826 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:29 -0300] "GET /themes/wp_santorini5/js/scripts.js?ver=1.3 HTTP/1.1" 200 1782 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:29 -0300] "GET /themes/wp_santorini5/images/shadow-top.png HTTP/1.1" 200 45477 "http://www.parktower.com.br/themes/wp_santorini5/style.css?ver=1.3" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:29 -0300] "GET /themes/wp_santorini5/js/jquery.prettyPhoto.js?ver=3.9.2 HTTP/1.1" 200 9346 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:29 -0300] "GET /upload/fachada-lobby-home.jpg HTTP/1.1" 200 119778 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:30 -0300] "GET /upload/booking_bg.jpg HTTP/1.1" 200 12480 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:30 -0300] "GET /upload/fachada-hotel-home.jpg HTTP/1.1" 200 663930 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:30 -0300] "GET /upload/twin-hotel-home.jpg HTTP/1.1" 200 404170 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:30 -0300] "GET /upload/casal-hotel-home.jpg HTTP/1.1" 200 406538 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:31 -0300] "GET /themes/wp_santorini5/images/datepicker/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 208 "http://www.parktower.com.br/themes/wp_santorini5/css/jquery-ui-1.10.4.datepicker.min.css?ver=3.9.2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
64.215.22.89 - - [19/Aug/2016:09:43:32 -0300] "GET /themes/wp_santorini5/panel/img/favicon.ico HTTP/1.1" 200 1150 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:16 -0300] "GET /vcms-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css?v=3.1.6 HTTP/1.1" 200 1532 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:16 -0300] "GET /vcms-content/plugins/socials-ignited/css/style.css?ver=3.9.2 HTTP/1.1" 200 653 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/flexslider.css?ver=3.9.2 HTTP/1.1" 200 1539 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/font-awesome.css?ver=3.9.2 HTTP/1.1" 200 4303 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/bootstrap.css?ver=3.9.2 HTTP/1.1" 200 4852 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/weather-icons.css?ver=3.9.2 HTTP/1.1" 200 1613 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/prettyPhoto.css?ver=3.9.2 HTTP/1.1" 200 1962 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/mmenu.css?ver=3.9.2 HTTP/1.1" 200 1709 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/jquery-ui-1.10.4.datepicker.min.css?ver=3.9.2 HTTP/1.1" 200 3648 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/colors/default.css?ver=3.9.2 HTTP/1.1" 200 447 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/style.css?ver=1.3 HTTP/1.1" 200 7984 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/css/mediaqueries.css?ver=3.9.2 HTTP/1.1" 200 1081 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/js/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 3075 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/panel/scripts/modernizr-2.6.2.js?ver=3.9.2 HTTP/1.1" 200 4105 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/panel/scripts/jquery.fitvids.js?ver=1.1 HTTP/1.1" 200 1204 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /themes/wp_santorini5/js/jquery.js?ver=1.11.0 HTTP/1.1" 200 33436 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /vcms-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20 HTTP/1.1" 200 5872 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:17 -0300] "GET /js/script.js HTTP/1.1" 200 762 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /vcms-content/plugins/contact-form-7/includes/js/scripts.js?ver=3.9.3 HTTP/1.1" 200 2728 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/jquery.ui.datepicker.min.js?ver=1.10.4 HTTP/1.1" 200 10800 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/panel/scripts/jquery.ui.datepicker.localize.js?ver=1.0 HTTP/1.1" 200 541 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/jquery.ui.core.min.js?ver=1.10.4 HTTP/1.1" 200 1909 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/jquery.flexslider-min.js?ver=3.9.2 HTTP/1.1" 200 6525 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/superfish.min.js?ver=3.9.2 HTTP/1.1" 200 1789 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/jquery.dropkick-min.js?ver=3.9.2 HTTP/1.1" 200 2826 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/jquery.mmenu.min.all.js?ver=3.9.2 HTTP/1.1" 200 3945 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/scripts.js?ver=1.3 HTTP/1.1" 200 1782 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /themes/wp_santorini5/js/jquery.prettyPhoto.js?ver=3.9.2 HTTP/1.1" 200 9346 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /vcms-content/plugins/sitepress-multilingual-cms/res/flags/en.png HTTP/1.1" 200 600 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /upload/parktower_logo.png HTTP/1.1" 200 6182 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:18 -0300] "GET /upload/booking_bg.jpg HTTP/1.1" 200 12480 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:19 -0300] "GET /upload/luxo-home.jpg HTTP/1.1" 200 96333 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:19 -0300] "GET /upload/standard.jpg HTTP/1.1" 200 70179 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:19 -0300] "GET /upload/o-hotel.jpg HTTP/1.1" 200 126345 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:20 -0300] "GET /vcms-content/plugins/socials-ignited/images/round/dark/32/facebook.png HTTP/1.1" 200 3258 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:20 -0300] "GET /upload/logo_grey.png HTTP/1.1" 200 4719 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:21 -0300] "GET /themes/wp_santorini5/images/shadow-top.png HTTP/1.1" 200 45477 "http://www.parktower.com.br/themes/wp_santorini5/style.css?ver=1.3" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:21 -0300] "GET /themes/wp_santorini5/images/datepicker/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 208 "http://www.parktower.com.br/themes/wp_santorini5/css/jquery-ui-1.10.4.datepicker.min.css?ver=3.9.2" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:21 -0300] "GET /upload/lazer.jpg HTTP/1.1" 200 313173 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:26 -0300] "GET /upload/oferta.jpg HTTP/1.1" 200 571847 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:26 -0300] "GET /themes/wp_santorini5/panel/img/favicon.ico HTTP/1.1" 200 1150 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:26 -0300] "GET /themes/wp_santorini5/panel/img/apple-touch-icon-72x72.png HTTP/1.1" 200 8309 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:27 -0300] "GET /upload/fachada-lobby-home.jpg HTTP/1.1" 200 119778 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:30 -0300] "GET /upload/twin-hotel-home.jpg HTTP/1.1" 200 404170 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:31 -0300] "GET /upload/casal-hotel-home.jpg HTTP/1.1" 200 406538 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
201.76.211.116 - - [19/Aug/2016:09:54:41 -0300] "GET /upload/fachada-hotel-home.jpg HTTP/1.1" 200 663930 "http://www.parktower.com.br/" "Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36"
191.6.94.25 - - [19/Aug/2016:10:15:06 -0300] "GET /vcms-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css?v=3.1.6 HTTP/1.1" 200 1532 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
